-0.0389 -0.0389 -0.0389 -0.0389 -7.4786 -2.9915 -2.9915 -7.4786
-0.0389 -0.0278 -0.0278 -0.0389 -7.4786 -2.1368 -2.1368 -7.4786
-0.0389 -0.0167 -0.0167 -0.0389 -7.4786 -1.2821 -1.2821 -7.4786
-0.0389 -0.0056 -0.0056 -0.0389 -7.4786 -0.4274 -0.4274 -7.4786
-0.0389 0.0056 0.0056 -0.0389 -7.4786 0.4274 0.4274 -7.4786
-0.0389 0.0167 0.0167 -0.0389 -7.4786 1.2821 1.2821 -7.4786
-0.0389 0.0278 0.0278 -0.0389 -7.4786 2.1368 2.1368 -7.4786
-0.0389 0.0389 0.0389 -0.0389 -7.4786 2.9915 2.9915 -7.4786
-0.0389 0.0500 0.0500 -0.0389 -7.4786 3.8462 3.8462 -7.4786
-0.0278 -0.0500 -0.0500 -0.0389 -5.9829 -3.8462 -3.8462 -6.8376
-0.0278 -0.0389 -0.0389 -0.0389 -5.9829 -2.9915 -2.9915 -6.8376
-0.0278 -0.0278 -0.0278 -0.0389 -5.9829 -2.1368 -2.1368 -6.8376
-0.0278 -0.0167 -0.0167 -0.0389 -5.9829 -1.2821 -1.2821 -6.8376
-0.0278 -0.0056 -0.0056 -0.0389 -5.9829 -0.4274 -0.4274 -6.8376
-0.0278 0.0056 0.0056 -0.0389 -5.9829 0.4274 0.4274 -6.8376
-0.0278 0.0167 0.0167 -0.0389 -5.9829 1.2821 1.2821 -6.8376
-0.0278 0.0278 0.0278 -0.0389 -5.9829 2.1368 2.1368 -6.8376
-0.0278 0.0389 0.0389 -0.0389 -5.9829 2.9915 2.9915 -6.8376
-0.0278 0.0500 0.0500 -0.0389 -5.9829 3.8462 3.8462 -6.8376
-0.0167 -0.0500 -0.0500 -0.0389 -4.4872 -3.8462 -3.8462 -6.1966
-0.0167 -0.0389 -0.0389 -0.0389 -4.4872 -2.9915 -2.9915 -6.1966
-0.0167 -0.0278 -0.0278 -0.0389 -4.4872 -2.1368 -2.1368 -6.1966
-0.0167 -0.0167 -0.0167 -0.0389 -4.4872 -1.2821 -1.2821 -6.1966
-0.0167 -0.0056 -0.0056 -0.0389 -4.4872 -0.4274 -0.4274 -6.1966
-0.0167 0.0056 0.0056 -0.0389 -4.4872 0.4274 0.4274 -6.1966
-0.0167 0.0167 0.0167 -0.0389 -4.4872 1.2821 1.2821 -6.1966
-0.0167 0.0278 0.0278 -0.0389 -4.4872 2.1368 2.1368 -6.1966
-0.0167 0.0389 0.0389 -0.0389 -4.4872 2.9915 2.9915 -6.1966
-0.0167 0.0500 0.0500 -0.0389 -4.4872 3.8462 3.8462 -6.1966
-0.0056 -0.0500 -0.0500 -0.0389 -2.9915 -3.8462 -3.8462 -5.5556
-0.0056 -0.0389 -0.0389 -0.0389 -2.9915 -2.9915 -2.9915 -5.5556
-0.0056 -0.0278 -0.0278 -0.0389 -2.9915 -2.1368 -2.1368 -5.5556
-0.0056 -0.0167 -0.0167 -0.0389 -2.9915 -1.2821 -1.2821 -5.5556
-0.0056 -0.0056 -0.0056 -0.0389 -2.9915 -0.4274 -0.4274 -5.5556
-0.0056 0.0056 0.0056 -0.0389 -2.9915 0.4274 0.4274 -5.5556
-0.0056 0.0167 0.0167 -0.0389 -2.9915 1.2821 1.2821 -5.5556
-0.0056 0.0278 0.0278 -0.0389 -2.9915 2.1368 2.1368 -5.5556
-0.0056 0.0389 0.0389 -0.0389 -2.9915 2.9915 2.9915 -5.5556
-0.0056 0.0500 0.0500 -0.0389 -2.9915 3.8462 3.8462 -5.5556
0.0056 -0.0500 -0.0500 -0.0389 -1.4957 -3.8462 -3.8462 -4.9145
0.0056 -0.0389 -0.0389 -0.0389 -1.4957 -2.9915 -2.9915 -4.9145
